omega,Re_G,Im_G
 6.93854058e+02,-7.62744890e-04,-1.66060607e-03
 6.96470047e+02,-7.27227744e-04,-1.64972136e-03
 6.99095899e+02,-6.91950425e-04,-1.63772769e-03
 7.01731651e+02,-6.56954622e-04,-1.62464017e-03
 7.04377341e+02,-6.22281481e-04,-1.61047470e-03
 7.07033006e+02,-5.87971565e-04,-1.59524793e-03
 7.09698682e+02,-5.54064815e-04,-1.57897727e-03
 7.12374410e+02,-5.20600503e-04,-1.56168088e-03
 7.15060225e+02,-4.87617200e-04,-1.54337763e-03
 7.17756166e+02,-4.55152731e-04,-1.52408713e-03
 7.20462272e+02,-4.23244138e-04,-1.50382970e-03
 7.23178580e+02,-3.91927644e-04,-1.48262632e-03
 7.25905130e+02,-3.61238614e-04,-1.46049870e-03
 7.28641959e+02,-3.31211522e-04,-1.43746918e-03
 7.31389107e+02,-3.01879909e-04,-1.41356077e-03
 7.34146612e+02,-2.73276357e-04,-1.38879714e-03
 7.36914513e+02,-2.45432449e-04,-1.36320257e-03
 7.39692850e+02,-2.18378740e-04,-1.33680196e-03
 7.42481662e+02,-1.92144723e-04,-1.30962081e-03
 7.45280989e+02,-1.66758800e-04,-1.28168521e-03
 7.48090870e+02,-1.42248252e-04,-1.25302184e-03
 7.50911344e+02,-1.18639207e-04,-1.22365790e-03
 7.53742453e+02,-9.59566174e-05,-1.19362117e-03
 7.56584235e+02,-7.42242290e-05,-1.16293995e-03
 7.59436731e+02,-5.34645575e-05,-1.13164305e-03
 7.62299982e+02,-3.36988626e-05,-1.09975977e-03
 7.65174028e+02,-1.49471251e-05,-1.06731991e-03
 7.68058910e+02, 2.77197600e-06,-1.03435374e-03
 7.70954669e+02, 1.94410850e-05,-1.00089197e-03
 7.73861345e+02, 3.50441895e-05,-9.66965744e-04
 7.76778981e+02, 4.95666403e-05,-9.32606650e-04
 7.79707616e+02, 6.29951685e-05,-8.97846662e-04
 7.82647293e+02, 7.53179036e-05,-8.62718150e-04
 7.85598053e+02, 8.65243883e-05,-8.27253859e-04
 7.88559938e+02, 9.66055938e-05,-7.91486890e-04
 7.91532990e+02, 1.05553933e-04,-7.55450686e-04
 7.94517252e+02, 1.13363273e-04,-7.19179017e-04
 7.97512764e+02, 1.20028947e-04,-6.82705963e-04
 8.00519571e+02, 1.25547761e-04,-6.46065897e-04
 8.03537714e+02, 1.29918009e-04,-6.09293467e-04
 8.06567235e+02, 1.33139473e-04,-5.72423588e-04
 8.09608179e+02, 1.35213436e-04,-5.35491414e-04
 8.12660588e+02, 1.36142682e-04,-4.98532333e-04
 8.15724505e+02, 1.35931506e-04,-4.61581945e-04
 8.18799974e+02, 1.34585710e-04,-4.24676045e-04
 8.21887038e+02, 1.32112612e-04,-3.87850612e-04
 8.24985742e+02, 1.28521039e-04,-3.51141788e-04
 8.28096127e+02, 1.23821333e-04,-3.14585866e-04
 8.31218240e+02, 1.18025347e-04,-2.78219272e-04
 8.34352124e+02, 1.11146442e-04,-2.42078550e-04
 8.37497823e+02, 1.03199480e-04,-2.06200347e-04
 8.40655383e+02, 9.42008253e-05,-1.70621395e-04
 8.43824847e+02, 8.41683333e-05,-1.35378498e-04
 8.47006260e+02, 7.31213446e-05,-1.00508519e-04
 8.50199668e+02, 6.10806768e-05,-6.60483571e-05
 8.53405117e+02, 4.80686146e-05,-3.20349405e-05
 8.56622650e+02, 3.41088994e-05, 1.49479313e-06
 8.59852314e+02, 1.92267174e-05, 3.45039096e-05
 8.63094155e+02, 3.44868705e-06, 6.69554936e-05
 8.66348219e+02,-1.31971547e-05, 9.88126630e-05
 8.69614551e+02,-3.06813673e-05, 1.30038583e-04
 8.72893197e+02,-4.89731225e-05, 1.60596481e-04
 8.76184205e+02,-6.80402209e-05, 1.90449659e-04
 8.79487621e+02,-8.78491098e-05, 2.19561510e-04
 8.82803492e+02,-1.08364902e-04, 2.47895531e-04
 8.86131864e+02,-1.29551395e-04, 2.75415333e-04
 8.89472784e+02,-1.51371093e-04, 3.02084660e-04
 8.92826301e+02,-1.73785225e-04, 3.27867398e-04
 8.96192462e+02,-1.96753773e-04, 3.52727589e-04
 8.99571313e+02,-2.20235487e-04, 3.76629446e-04
 9.02962904e+02,-2.44187919e-04, 3.99537361e-04
 9.06367282e+02,-2.68567437e-04, 4.21415922e-04
 9.09784495e+02,-2.93329261e-04, 4.42229921e-04
 9.13214591e+02,-3.18427480e-04, 4.61944369e-04
 9.16657620e+02,-3.43815087e-04, 4.80524507e-04
 9.20113630e+02,-3.69444003e-04, 4.97935817e-04
 9.23582670e+02,-3.95265104e-04, 5.14144031e-04
 9.27064789e+02,-4.21228255e-04, 5.29115148e-04
 9.30560036e+02,-4.47282335e-04, 5.42815439e-04
 9.34068461e+02,-4.73375272e-04, 5.55211458e-04
 9.37590114e+02,-4.99454069e-04, 5.66270057e-04
 9.41125045e+02,-5.25464840e-04, 5.75958391e-04
 9.44673302e+02,-5.51352843e-04, 5.84243931e-04
 9.48234938e+02,-5.77062506e-04, 5.91094471e-04
 9.51810001e+02,-6.02537469e-04, 5.96478140e-04
 9.55398544e+02,-6.27720611e-04, 6.00363408e-04
 9.59000616e+02,-6.52554088e-04, 6.02719099e-04
 9.62616269e+02,-6.76979366e-04, 6.03514396e-04
 9.66245553e+02,-7.00937256e-04, 6.02718850e-04
 9.69888521e+02,-7.24367950e-04, 6.00302390e-04
 9.73545224e+02,-7.47211058e-04, 5.96235328e-04
 9.77215713e+02,-7.69405640e-04, 5.90488370e-04
 9.80900041e+02,-7.90890246e-04, 5.83032621e-04
 9.84598260e+02,-8.11602952e-04, 5.73839591e-04
 9.88310421e+02,-8.31481394e-04, 5.62881206e-04
 9.92036579e+02,-8.50462811e-04, 5.50129810e-04
 9.95776785e+02,-8.68484075e-04, 5.35558175e-04
 9.99531092e+02,-8.85481734e-04, 5.19139504e-04
 1.00329955e+03,-9.01392045e-04, 5.00847439e-04
 1.00708222e+03,-9.16151016e-04, 4.80656067e-04
 1.01087916e+03,-9.29694441e-04, 4.58539924e-04
 1.01469040e+03,-9.41957938e-04, 4.34473999e-04
 1.01851602e+03,-9.52876986e-04, 4.08433742e-04
 1.02235606e+03,-9.62386965e-04, 3.80395067e-04
 1.02621058e+03,-9.70423192e-04, 3.50334355e-04
 1.03007962e+03,-9.76920960e-04, 3.18228462e-04
 1.03396326e+03,-9.81815573e-04, 2.84054717e-04
 1.03786154e+03,-9.85042386e-04, 2.47790932e-04
 1.04177452e+03,-9.86536841e-04, 2.09415402e-04
 1.04570225e+03,-9.86234506e-04, 1.68906909e-04
 1.04964478e+03,-9.84071108e-04, 1.26244723e-04
 1.05360219e+03,-9.79982576e-04, 8.14086079e-05
 1.05757451e+03,-9.73905072e-04, 3.43788233e-05
 1.06156181e+03,-9.65775029e-04,-1.48638748e-05
 1.06556414e+03,-9.55529188e-04,-6.63382306e-05
 1.06958156e+03,-9.43104634e-04,-1.20062487e-04
 1.07361413e+03,-9.28438831e-04,-1.76054384e-04
 1.07766190e+03,-9.11469656e-04,-2.34331158e-04
 1.08172494e+03,-8.92135435e-04,-2.94909537e-04
 1.08580329e+03,-8.70374977e-04,-3.57805746e-04
 1.08989702e+03,-8.46127609e-04,-4.23035499e-04
 1.09400618e+03,-8.19333209e-04,-4.90614005e-04
 1.09813083e+03,-7.89932238e-04,-5.60555961e-04
 1.10227104e+03,-7.57865773e-04,-6.32875559e-04
 1.10642685e+03,-7.23075543e-04,-7.07586478e-04
 1.11059834e+03,-6.85503955e-04,-7.84701893e-04
 1.11478555e+03,-6.45094129e-04,-8.64234465e-04
 1.11898855e+03,-6.01789928e-04,-9.46196352e-04
 1.12320739e+03,-5.55535988e-04,-1.03059920e-03
 1.12744214e+03,-5.06277746e-04,-1.11745416e-03
 1.13169286e+03,-4.53961473e-04,-1.20677186e-03
 1.13595960e+03,-3.98534300e-04,-1.29856243e-03
 1.14024243e+03,-3.39944243e-04,-1.39283551e-03
 1.14454140e+03,-2.78140238e-04,-1.48960022e-03
 1.14885659e+03,-2.13072159e-04,-1.58886519e-03
 1.15318804e+03,-1.44690849e-04,-1.69063856e-03
 1.15753582e+03,-7.29481464e-05,-1.79492795e-03
 1.16190000e+03, 2.20309496e-06,-1.90174051e-03
