omega,Re_G_variance,Im_G_variance
7.725723346585247953e+00,2.652551299292346163e-12,2.301770066126599146e-12
7.726885795068700880e+00,2.652546530994417607e-12,2.301710280855476706e-12
7.728048418459590785e+00,2.652541770272523595e-12,2.301650507140563813e-12
7.729211216784237060e+00,2.652537016719803145e-12,2.301590744897224300e-12
7.730374190068959095e+00,2.652532270675269848e-12,2.301530994346105767e-12
7.731537338340083387e+00,2.652527532297119573e-12,2.301471255855218768e-12
7.732700661623939098e+00,2.652522801302803902e-12,2.301411529445176581e-12
7.733864159946858940e+00,2.652518077308067553e-12,2.301351814957642376e-12
7.735027833335180958e+00,2.652513361420395506e-12,2.301292113260602862e-12
7.736191681815245857e+00,2.652508652554864858e-12,2.301232423906228594e-12
7.737355705413398788e+00,2.652503950383727506e-12,2.301172746988803219e-12
7.738519904155988449e+00,2.652499256217884583e-12,2.301113083181530584e-12
7.739684278069367984e+00,2.652494569096728174e-12,2.301053432341833512e-12
7.740848827179894975e+00,2.652489889630494621e-12,2.300993794690275995e-12
7.742013551513929670e+00,2.652485217186307147e-12,2.300934170342155622e-12
7.743178451097838533e+00,2.652480551899759558e-12,2.300874559381188078e-12
7.744343525957988028e+00,2.652475893680425018e-12,2.300814961885822641e-12
7.745508776120753502e+00,2.652471242731702313e-12,2.300755378318669357e-12
7.746674201612509414e+00,2.652466599155280535e-12,2.300695808658167003e-12
7.747839802459639102e+00,2.652461963030247926e-12,2.300636253330060757e-12
7.749005578688521467e+00,2.652457333768935070e-12,2.300576711928624182e-12
7.750171530325554059e+00,2.652452711382626034e-12,2.300517184790131239e-12
7.751337657397125547e+00,2.652448096673667030e-12,2.300457672577095842e-12
7.752503959929631705e+00,2.652443488817072624e-12,2.300398174789065641e-12
7.753670437949475414e+00,2.652438887971037070e-12,2.300338691867524863e-12
7.754837091483058664e+00,2.652434294463267677e-12,2.300279223996096698e-12
7.756003920556792330e+00,2.652429707841710644e-12,2.300219771258417670e-12
7.757170925197087286e+00,2.652425128377568930e-12,2.300160333817048559e-12
7.758338105430361509e+00,2.652420555754399905e-12,2.300100911687211831e-12
7.759505461283034755e+00,2.652415990356414828e-12,2.300041505257711454e-12
7.760672992781531221e+00,2.652411431844569813e-12,2.299982114570062365e-12
7.761840699952280431e+00,2.652406880331855391e-12,2.299922739802578125e-12
7.763008582821713688e+00,2.652402335648741136e-12,2.299863380991502817e-12
7.764176641416268509e+00,2.652397798202039160e-12,2.299804038388797756e-12
7.765344875762384191e+00,2.652393267483194136e-12,2.299744712178014643e-12
7.766513285886506246e+00,2.652388743865115482e-12,2.299685402358548036e-12
7.767681871815082850e+00,2.652384226952257386e-12,2.299626109208639603e-12
7.768850633574565734e+00,2.652379716959318049e-12,2.299566832880248641e-12
7.770019571191411067e+00,2.652375213761970367e-12,2.299507573267532384e-12
7.771188684692080351e+00,2.652370717461904644e-12,2.299448330906500233e-12
7.772357974103033307e+00,2.652366227810486867e-12,2.299389105554510387e-12
7.773527439450746535e+00,2.652361745372736729e-12,2.299329897852766358e-12
7.774697080761686863e+00,2.652357269402787733e-12,2.299270707390270050e-12
7.775866898062331778e+00,2.652352800443058720e-12,2.299211534755591567e-12
7.777036891379162320e+00,2.652348338165810874e-12,2.299152379837597903e-12
7.778207060738660417e+00,2.652343882322412607e-12,2.299093242725065166e-12
7.779377406167316877e+00,2.652339433602188501e-12,2.299034123938132443e-12
7.780547927691621624e+00,2.652334991496591307e-12,2.298975023160492005e-12
7.781718625338071682e+00,2.652330556096009491e-12,2.298915940964866665e-12
7.782889499133168520e+00,2.652326127423027345e-12,2.298856877113851952e-12
7.784060549103413607e+00,2.652321705319418708e-12,2.298797831927648753e-12
7.785231775275317290e+00,2.652317289796468456e-12,2.298738805458170327e-12
7.786403177675390808e+00,2.652312880469938271e-12,2.298679797783626439e-12
7.787574756330150727e+00,2.652308478515077318e-12,2.298620809381992177e-12
7.788746511266117167e+00,2.652304083005217130e-12,2.298561840320935197e-12
7.789918442509812913e+00,2.652299693759532310e-12,2.298502890299922364e-12
7.791090550087767852e+00,2.652295311456042367e-12,2.298443959986257001e-12
7.792262834026513652e+00,2.652290935235886642e-12,2.298385049068880018e-12
7.793435294352584641e+00,2.652286565799684690e-12,2.298326158083571404e-12
7.794607931092523145e+00,2.652282203068316361e-12,2.298267287182124457e-12
7.795780744272868823e+00,2.652277846623644684e-12,2.298208436032440296e-12
7.796953733920176433e+00,2.652273496714265706e-12,2.298149605165004631e-12
7.798126900060994515e+00,2.652269152854240705e-12,2.298090794437061355e-12
7.799300242721880494e+00,2.652264816173607046e-12,2.298032004542110537e-12
7.800473761929391792e+00,2.652260485361487830e-12,2.297973234953445323e-12
7.801647457710095601e+00,2.652256161095898529e-12,2.297914486101578085e-12
7.802821330090557339e+00,2.652251843252518097e-12,2.297855758101444518e-12
7.803995379097350416e+00,2.652247531944335448e-12,2.297797051252046987e-12
7.805169604757050017e+00,2.652243226267296294e-12,2.297738365194984855e-12
7.806344007096236659e+00,2.652238927306232258e-12,2.297679700476428354e-12
7.807518586141494410e+00,2.652234635061127182e-12,2.297621057369055474e-12
7.808693341919410891e+00,2.652230348989542436e-12,2.297562435766889353e-12
7.809868274456579051e+00,2.652226068910656662e-12,2.297503835616547357e-12
7.811043383779593618e+00,2.652221795423378107e-12,2.297445257464147616e-12
7.812218669915055536e+00,2.652217528245179759e-12,2.297386701356205712e-12
7.813394132889568411e+00,2.652213266878828732e-12,2.297328166955355950e-12
7.814569772729741182e+00,2.652209012070137803e-12,2.297269654954925530e-12
7.815745589462184562e+00,2.652204763061964486e-12,2.297211165085905058e-12
7.816921583113515482e+00,2.652200520690523353e-12,2.297152697825993761e-12
7.818097753710352649e+00,2.652196284469882548e-12,2.297094253242715506e-12
7.819274101279318323e+00,2.652192054049715329e-12,2.297035831156450933e-12
7.820450625847046311e+00,2.652187829983725818e-12,2.296977431950220611e-12
7.821627327440166866e+00,2.652183611752083101e-12,2.296919055602147875e-12
7.822804206085313794e+00,2.652179400247499640e-12,2.296860702773908148e-12
7.823981261809128895e+00,2.652175194362527210e-12,2.296802372733768495e-12
7.825158494638255746e+00,2.652170994481362932e-12,2.296744066185455245e-12
7.826335904599342363e+00,2.652166800637894150e-12,2.296685783022943472e-12
7.827513491719041205e+00,2.652162613193715923e-12,2.296627523681770831e-12
7.828691256024007394e+00,2.652158431787203708e-12,2.296569288045388057e-12
7.829869197540901382e+00,2.652154256147136371e-12,2.296511076123437379e-12
7.831047316296388061e+00,2.652150086194398208e-12,2.296452888225244360e-12
7.832225612317134988e+00,2.652145922550490644e-12,2.296394724512908127e-12
7.833404085629815050e+00,2.652141764718187255e-12,2.296336584875130478e-12
7.834582736261102909e+00,2.652137612720075563e-12,2.296278469547609017e-12
7.835761564237680332e+00,2.652133467155054125e-12,2.296220379007868084e-12
7.836940569586229977e+00,2.652129327265992165e-12,2.296162312865955431e-12
7.838119752333441603e+00,2.652125193222379718e-12,2.296104271588866213e-12
7.839299112506006750e+00,2.652121064775598927e-12,2.296046254981170933e-12
7.840478650130622285e+00,2.652116942106439242e-12,2.295988263378415324e-12
7.841658365233986849e+00,2.652112825870299533e-12,2.295930297005732263e-12
7.842838257842802641e+00,2.652108714722441404e-12,2.295872355630887964e-12
7.844018327983784289e+00,2.652104610018875605e-12,2.295814439768138353e-12
7.845198575683641096e+00,2.652100510957274504e-12,2.295756549495398351e-12
7.846379000969089468e+00,2.652096417368122218e-12,2.295698684464781964e-12
7.847559603866849365e+00,2.652092329590411335e-12,2.295640845290394864e-12
7.848740384403645187e+00,2.652088247443325344e-12,2.295583031897694266e-12
7.849921342606205776e+00,2.652084171254556207e-12,2.295525244448687611e-12
7.851102478501263526e+00,2.652080100752886830e-12,2.295467483047552401e-12
7.852283792115553496e+00,2.652076035960903525e-12,2.295409747971923247e-12
7.853465283475817849e+00,2.652071976709092427e-12,2.295352038921221777e-12
7.854646952608800525e+00,2.652067922827938864e-12,2.295294356262434667e-12
7.855828799541250795e+00,2.652063874984136273e-12,2.295236700336249258e-12
7.857010824299918816e+00,2.652059832635266623e-12,2.295179071099635599e-12
7.858193026911563628e+00,2.652055796154219944e-12,2.295121468488542929e-12
7.859375407402945157e+00,2.652051764591777000e-12,2.295063892691213403e-12
7.860557965800827773e+00,2.652047739066632521e-12,2.295006344006254780e-12
7.861740702131979397e+00,2.652043719013770048e-12,2.294948822296021459e-12
7.862923616423174167e+00,2.652039704478377551e-12,2.294891327895898827e-12
7.864106708701187110e+00,2.652035695471742735e-12,2.294833860794377038e-12
7.865289978992800357e+00,2.652031691993852270e-12,2.294776421106082404e-12
7.866473427324798706e+00,2.652027693999494355e-12,2.294719009040238304e-12
7.867657053723966065e+00,2.652023701499956693e-12,2.294661624685179388e-12
7.868840858217104106e+00,2.652019714099725782e-12,2.294604267866462233e-12
7.870024840831004731e+00,2.652015732408991112e-12,2.294546939150667994e-12
7.871209001592469612e+00,2.652011756201738908e-12,2.294489638368598252e-12
7.872393340528303085e+00,2.652007785161558450e-12,2.294432365661127357e-12
7.873577857665313928e+00,2.652003819650036718e-12,2.294375121205908097e-12
7.874762553030316248e+00,2.651999859328162138e-12,2.294317905054462356e-12
7.875947426650125927e+00,2.651995904840021238e-12,2.294260717510554036e-12
7.877132478551565065e+00,2.651991955134705282e-12,2.294203558404978658e-12
7.878317708761457538e+00,2.651988011014499493e-12,2.294146427904859826e-12
7.879503117306633442e+00,2.651984072106493646e-12,2.294089326261391047e-12
7.880688704213925533e+00,2.651980138365476746e-12,2.294032253378934410e-12
7.881874469510171011e+00,2.651976210119134696e-12,2.293975209513927212e-12
7.883060413222211515e+00,2.651972286689460506e-12,2.293918194618021394e-12
7.884246535376891352e+00,2.651968368833537290e-12,2.293861209105280629e-12
7.885432836001061041e+00,2.651964456178455631e-12,2.293804252874798980e-12
7.886619315121572882e+00,2.651960548724205026e-12,2.293747326088402540e-12
7.887805972765285389e+00,2.651956646256075157e-12,2.293690428624169409e-12
7.888992808959058856e+00,2.651952749293850084e-12,2.293633560974946965e-12
7.890179823729759789e+00,2.651948857317723129e-12,2.293576722966259874e-12
7.891367017104252035e+00,2.651944970180786127e-12,2.293519914728389487e-12
7.892554389109418977e+00,2.651941088617517704e-12,2.293463136475677365e-12
7.893741939772134231e+00,2.651937212029014460e-12,2.293406388306864962e-12
7.894929669119277627e+00,2.651933340415265892e-12,2.293349670215607463e-12
7.896117577177736102e+00,2.651929473584164150e-12,2.293292982221831520e-12
7.897305663974400147e+00,2.651925612236286381e-12,2.293236324802554583e-12
7.898493929536162028e+00,2.651921755648433987e-12,2.293179697594153223e-12
7.899682373889920228e+00,2.651917904249988023e-12,2.293123101026345751e-12
7.900870997062576784e+00,2.651914057781042929e-12,2.293066535213606207e-12
7.902059799081037283e+00,2.651910216286786676e-12,2.293009999939421683e-12
7.903248779972212645e+00,2.651906379665510785e-12,2.292953495517905533e-12
7.904437939763015564e+00,2.651902548018902329e-12,2.292897022010985233e-12
7.905627278480364062e+00,2.651898721493847663e-12,2.292840579711739597e-12
7.906816796151181492e+00,2.651894899909539160e-12,2.292784168598028215e-12
7.908006492802393872e+00,2.651891082791377906e-12,2.292727788416564991e-12
7.909196368460930771e+00,2.651887271054631574e-12,2.292671439822895408e-12
7.910386423153726199e+00,2.651883463964807401e-12,2.292615122542712560e-12
7.911576656907719496e+00,2.651879661612292640e-12,2.292558836748242884e-12
7.912767069749852666e+00,2.651875864245671221e-12,2.292502582527655027e-12
7.913957661707071267e+00,2.651872071718035787e-12,2.292446360137210190e-12
7.915148432806323520e+00,2.651868283859880551e-12,2.292390169554750998e-12
7.916339383074570080e+00,2.651864501100583741e-12,2.292334010768627857e-12
7.917530512538767162e+00,2.651860722581359821e-12,2.292277883861743006e-12
7.918721821225876312e+00,2.651856949093175615e-12,2.292221789342469612e-12
7.919913309162864401e+00,2.651853180387427804e-12,2.292165726857712625e-12
7.921104976376702744e+00,2.651849416373709345e-12,2.292109696521880253e-12
7.922296822894366208e+00,2.651845657029410903e-12,2.292053698775035004e-12
7.923488848742833213e+00,2.651841902591814569e-12,2.291997733468937874e-12
7.924681053949086618e+00,2.651838152688023042e-12,2.291941800649697718e-12
7.925873438540113725e+00,2.651834407306726807e-12,2.291885900447459775e-12
7.927066002542906276e+00,2.651830666606110424e-12,2.291830032918830986e-12
7.928258745984457789e+00,2.651826930552265546e-12,2.291774198277985295e-12
7.929451668891768890e+00,2.651823199066084950e-12,2.291718396513239987e-12
7.930644771291841977e+00,2.651819472497846505e-12,2.291662627865018258e-12
7.931838053211684780e+00,2.651815750056569656e-12,2.291606892106296188e-12
7.933031514678309470e+00,2.651812032341122261e-12,2.291551189614043974e-12
7.934225155718729994e+00,2.651808319272397500e-12,2.291495520465851802e-12
7.935418976359966514e+00,2.651804610274108980e-12,2.291439884460957932e-12
7.936612976629041860e+00,2.651800906702193133e-12,2.291384282286167839e-12
7.937807156552985077e+00,2.651797207065099931e-12,2.291328713373085255e-12
7.939001516158823435e+00,2.651793511566212811e-12,2.291273177851817450e-12
7.940196055473600190e+00,2.651789820939991417e-12,2.291217676298853171e-12
7.941390774524352381e+00,2.651786134689247695e-12,2.291162208460907531e-12
7.942585673338122376e+00,2.651782453073860546e-12,2.291106774594104003e-12
7.943780751941958762e+00,2.651778775336754533e-12,2.291051374460919774e-12
7.944976010362913676e+00,2.651775102483576099e-12,2.290996008459259414e-12
7.946171448628042810e+00,2.651771434107533329e-12,2.290940676671930651e-12
7.947367066764407184e+00,2.651767769734039425e-12,2.290885378908673864e-12
7.948562864799071370e+00,2.651764109577776028e-12,2.290830115430840162e-12
7.949758842759101718e+00,2.651760454248904759e-12,2.290774886536526373e-12
7.950955000671572570e+00,2.651756803080748739e-12,2.290719691893689759e-12
7.952151338563560046e+00,2.651753156152394595e-12,2.290664531942199364e-12
7.953347856462143817e+00,2.651749513407337167e-12,2.290609406334265321e-12
7.954544554394409772e+00,2.651745875207149296e-12,2.290554315630513733e-12
7.955741432387445577e+00,2.651742241077245802e-12,2.290499259630179626e-12
7.956938490468344227e+00,2.651738611040217438e-12,2.290444238395043860e-12
7.958135728664203157e+00,2.651734985502834310e-12,2.290389252228416764e-12
7.959333147002122466e+00,2.651731364092206791e-12,2.290334300992543281e-12
7.960530745509208472e+00,2.651727746932619979e-12,2.290279384780699738e-12
7.961728524212568381e+00,2.651724133798077871e-12,2.290224503806920734e-12
7.962926483139312950e+00,2.651720524733769652e-12,2.290169657901949283e-12
7.964124622316567148e+00,2.651716920010871218e-12,2.290114847474076970e-12
7.965322941771447951e+00,2.651713319561577993e-12,2.290060072448550173e-12
7.966521441531080328e+00,2.651709723046900618e-12,2.290005332850373336e-12
7.967720121622594576e+00,2.651706130297341789e-12,2.289950628578546008e-12
7.968918982073124546e+00,2.651702542137743959e-12,2.289895960209337620e-12
7.970118022909806754e+00,2.651698958014431685e-12,2.289841327452733720e-12
7.971317244159783932e+00,2.651695377927396485e-12,2.289786730575232274e-12
7.972516645850201478e+00,2.651691802000922651e-12,2.289732169423325441e-12
7.973716228008209228e+00,2.651688229783029890e-12,2.289677644001009377e-12
7.974915990660961462e+00,2.651684661725681935e-12,2.289623154795262434e-12
